"gauge","date","flow_cfs"
"HMC",2015-03-01,5609
"HMC",2015-03-02,5549
"HMC",2015-03-03,5485
"HMC",2015-03-04,5356
"HMC",2015-03-05,5147
"HMC",2015-03-06,5095
"HMC",2015-03-07,5082
"HMC",2015-03-08,5078
"HMC",2015-03-09,5046
"HMC",2015-03-10,5004
"HMC",2015-03-11,4975
"HMC",2015-03-12,5002
"HMC",2015-03-13,5027
"HMC",2015-03-14,4936
"HMC",2015-03-15,4868
"HMC",2015-03-16,4848
"HMC",2015-03-17,4831
"HMC",2015-03-18,4733
"HMC",2015-03-19,4684
"HMC",2015-03-20,4687
"HMC",2015-03-21,4592
"HMC",2015-03-22,4569
"HMC",2015-03-23,4735
"HMC",2015-03-24,4628
"HMC",2015-03-25,4450
"HMC",2015-03-26,4263
"HMC",2015-03-27,4121
"HMC",2015-03-28,4018
"HMC",2015-03-29,3962
"HMC",2015-03-30,3961
"HMC",2015-03-31,3904
"HMC",2015-04-01,3848
"HMC",2015-04-02,4012
"HMC",2015-04-03,4234
"HMC",2015-04-04,4231
"HMC",2015-04-05,4202
"HMC",2015-04-06,4227
"HMC",2015-04-07,4329
"HMC",2015-04-08,4491
"HMC",2015-04-09,4567
"HMC",2015-04-10,4515
"HMC",2015-04-11,4444
"HMC",2015-04-12,4408
"HMC",2015-04-13,4333
"HMC",2015-04-14,4143
"HMC",2015-04-15,4018
"HMC",2015-04-16,3930
"HMC",2015-04-17,4047
"HMC",2015-04-18,4540
"HMC",2015-04-19,4503
"HMC",2015-04-20,4436
"HMC",2015-04-21,4279
"HMC",2015-04-22,4352
"HMC",2015-04-23,4585
"HMC",2015-04-24,4871
"HMC",2015-04-25,5137
"HMC",2015-04-26,5335
"HMC",2015-04-27,5496
"HMC",2015-04-28,5468
"HMC",2015-04-29,5334
"HMC",2015-04-30,5156
"HMC",2015-05-01,5198
"HMC",2015-05-02,5193
"HMC",2015-05-03,5552
"HMC",2015-05-04,5624
"HMC",2015-05-05,5627
"HMC",2015-05-06,5618
"HMC",2015-05-07,5492
"HMC",2015-05-08,5533
"HMC",2015-05-09,5607
"HMC",2015-05-10,5584
"HMC",2015-05-11,5576
"HMC",2015-05-12,5586
"HMC",2015-05-13,5610
"HMC",2015-05-14,5631
"HMC",2015-05-15,5697
"HMC",2015-05-16,5866
"HMC",2015-05-17,5965
"HMC",2015-05-18,6027
"HMC",2015-05-19,6146
"HMC",2015-05-20,6329
"HMC",2015-05-21,6431
"HMC",2015-05-22,6491
"HMC",2015-05-23,6491
"HMC",2015-05-24,6569
"HMC",2015-05-25,6487
"HMC",2015-05-26,6339
"HMC",2015-05-27,6052
"HMC",2015-05-28,5502
"HMC",2015-05-29,5384
"HMC",2015-05-30,5513
"HMC",2015-05-31,5519
"HMC",2015-06-01,5676
"HMC",2015-06-02,5865
"HMC",2015-06-03,5722
"HMC",2015-06-04,5588
"HMC",2015-06-05,5453
"HMC",2015-06-06,5543
"HMC",2015-06-07,5501
"HMC",2015-06-08,5429
"HMC",2015-06-09,5281
"HMC",2015-06-10,5179
"HMC",2015-06-11,5170
"HMC",2015-06-12,5112
"HMC",2015-06-13,5096
"HMC",2015-06-14,5096
"HMC",2015-06-15,5121
"HMC",2015-06-16,5188
"HMC",2015-06-17,5124
"HMC",2015-06-18,5059
"HMC",2015-06-19,5078
"HMC",2015-06-20,5045
"HMC",2015-06-21,5005
"HMC",2015-06-22,4963
"HMC",2015-06-23,4976
"HMC",2015-06-24,4947
"HMC",2015-06-25,4890
"HMC",2015-06-26,4853
"HMC",2015-06-27,4870
"HMC",2015-06-28,4917
"HMC",2015-06-29,4977
"HMC",2015-06-30,5002
"HMC",2015-07-01,4934
"HMC",2015-07-02,4903
"HMC",2015-07-03,4889
"HMC",2015-07-04,4885
"HMC",2015-07-05,4891
"HMC",2015-07-06,4919
"HMC",2015-07-07,4949
"HMC",2015-07-08,4944
"HMC",2015-07-09,4966
"HMC",2015-07-10,4977
"HMC",2015-07-11,5015
"HMC",2015-07-12,5065
"HMC",2015-07-13,5138
"HMC",2015-07-14,5238
"HMC",2015-07-15,5200
"HMC",2015-07-16,5009
"HMC",2015-07-17,4955
"HMC",2015-07-18,4886
"HMC",2015-07-19,4880
"HMC",2015-07-20,4927
"HMC",2015-07-21,4998
"HMC",2015-07-22,4950
"HMC",2015-07-23,4899
"HMC",2015-07-24,4852
"HMC",2015-07-25,4862
"HMC",2015-07-26,4862
"HMC",2015-07-27,4808
"HMC",2015-07-28,4960
"HMC",2015-07-29,4998
"HMC",2015-07-30,4846
"HMC",2015-07-31,4804
"HMC",2015-08-01,4828
"HMC",2015-08-02,4838
"HMC",2015-08-03,4874
"HMC",2015-08-04,4983
"HMC",2015-08-05,5037
"HMC",2015-08-06,5013
"HMC",2015-08-07,5092
"HMC",2015-08-08,5247
"HMC",2015-08-09,5217
"HMC",2015-08-10,5294
"HMC",2015-08-11,5416
"HMC",2015-08-12,5440
"HMC",2015-08-13,5299
"HMC",2015-08-14,5251
"HMC",2015-08-15,5198
"HMC",2015-08-16,5256
"HMC",2015-08-17,5277
"HMC",2015-08-18,5339
"HMC",2015-08-19,5301
"HMC",2015-08-20,5321
"HMC",2015-08-21,5406
"HMC",2015-08-22,5494
"HMC",2015-08-23,5582
"HMC",2015-08-24,5748
"HMC",2015-08-25,5738
"HMC",2015-08-26,5745
"HMC",2015-08-27,5721
"HMC",2015-08-28,5728
"HMC",2015-08-29,5834
"HMC",2015-08-30,5798
"HMC",2015-08-31,6028
"HMC",2015-09-01,5860
"HMC",2015-09-02,5983
"HMC",2015-09-03,5931
"HMC",2015-09-04,5962
"HMC",2015-09-05,6108
"HMC",2015-09-06,6171
"HMC",2015-09-07,6270
"HMC",2015-09-08,6280
"HMC",2015-09-09,6159
"HMC",2015-09-10,6129
"HMC",2015-09-11,6146
"HMC",2015-09-12,6181
"HMC",2015-09-13,6235
"HMC",2015-09-14,6288
"HMC",2015-09-15,6369
"HMC",2015-09-16,6289
"HMC",2015-09-17,6376
"HMC",2015-09-18,6363
"HMC",2015-09-19,6445
"HMC",2015-09-20,6423
"HMC",2015-09-21,6429
"HMC",2015-09-22,6406
"HMC",2015-09-23,6364
"HMC",2015-09-24,6339
"HMC",2015-09-25,6213
"HMC",2015-09-26,6134
"HMC",2015-09-27,6067
"HMC",2015-09-28,6134
"HMC",2015-09-29,6296
"HMC",2015-09-30,6271
"HMC",2015-10-01,6288
"HMC",2015-10-02,6455
"HMC",2015-10-03,6420
"HMC",2015-10-04,6287
"HMC",2015-10-05,6297
"HMC",2015-10-06,6311
"HMC",2015-10-07,6374
"HMC",2015-10-08,6370
"HMC",2015-10-09,6320
"HMC",2015-10-10,6294
"HMC",2015-10-11,6279
"HMC",2015-10-12,6313
"HMC",2015-10-13,6466
"HMC",2015-10-14,6462
"HMC",2015-10-15,6402
"HMC",2015-10-16,6380
"HMC",2015-10-17,6395
"HMC",2015-10-18,6473
"HMC",2015-10-19,6487
"HMC",2015-10-20,6660
"HMC",2015-10-21,6302
"HMC",2015-10-22,6007
"HMC",2015-10-23,5829
"HMC",2015-10-24,5641
"HMC",2015-10-25,5592
"HMC",2015-10-26,5604
"HMC",2015-10-27,5436
"HMC",2015-10-28,5366
"HMC",2015-10-29,5434
"HMC",2015-10-30,5491
"HMC",2015-10-31,5270
"HMC",2015-11-01,5146
"HMC",2015-11-02,5165
"HMC",2015-11-03,5078
"HMC",2015-11-04,5020
"HMC",2015-11-05,4997
"HMC",2015-11-06,5043
"HMC",2015-11-07,5085
"HMC",2015-11-08,5114
"HMC",2015-11-09,5203
"HMC",2015-11-10,5369
"HMC",2015-11-11,5285
"HMC",2015-11-12,5182
"HMC",2015-11-13,5041
"HMC",2015-11-14,4858
"HMC",2015-11-15,4860
"HMC",2015-11-16,4913
"HMC",2015-11-17,4717
"HMC",2015-11-18,4560
"HMC",2015-11-19,4547
"HMC",2015-11-20,4554
"HMC",2015-11-21,4507
"HMC",2015-11-22,4558
"HMC",2015-11-23,4585
"HMC",2015-11-24,4591
"HMC",2015-11-25,4606
"HMC",2015-11-26,4624
"HMC",2015-11-27,4565
"HMC",2015-11-28,4521
"HMC",2015-11-29,4536
"HMC",2015-11-30,4562
"HMC",2015-12-01,4595
"HMC",2015-12-02,4637
"HMC",2015-12-03,4685
"HMC",2015-12-04,4997
"HMC",2015-12-05,5213
"HMC",2015-12-06,5266
"HMC",2015-12-07,5508
"HMC",2015-12-08,5555
"HMC",2015-12-09,5449
"HMC",2015-12-10,5896
"HMC",2015-12-11,9541
"HMC",2015-12-12,7170
"HMC",2015-12-13,6424
"HMC",2015-12-14,10158
"HMC",2015-12-15,7369
"HMC",2015-12-16,6184
"HMC",2015-12-17,5794
"HMC",2015-12-18,5675
"HMC",2015-12-19,15250
"HMC",2015-12-20,10973
"HMC",2015-12-21,11213
"HMC",2015-12-22,28049
"HMC",2015-12-23,20572
"HMC",2015-12-24,11409
"HMC",2015-12-25,8646
"HMC",2015-12-26,7028
"HMC",2015-12-27,6096
"HMC",2015-12-28,5681
"HMC",2015-12-29,5385
"HMC",2015-12-30,5200
"HMC",2015-12-31,5022
"HMC",2016-01-01,4907
"HMC",2016-01-02,4827
"HMC",2016-01-03,4790
"HMC",2016-01-04,4784
"HMC",2016-01-05,9617
"HMC",2016-01-06,26589
"HMC",2016-01-07,24418
"HMC",2016-01-08,13947
"HMC",2016-01-09,9608
"HMC",2016-01-10,12750
"HMC",2016-01-11,10224
"HMC",2016-01-12,7899
"HMC",2016-01-13,11590
"HMC",2016-01-14,21468
"HMC",2016-01-15,25678
"HMC",2016-01-16,20941
"HMC",2016-01-17,27981
"HMC",2016-01-18,66534
"HMC",2016-01-19,49311
"HMC",2016-01-20,51575
"HMC",2016-01-21,23543
"HMC",2016-01-22,18879
"HMC",2016-01-23,30307
"HMC",2016-01-24,33429
"HMC",2016-01-25,21606
"HMC",2016-01-26,17203
"HMC",2016-01-27,14048
"HMC",2016-01-28,12215
"HMC",2016-01-29,13653
"HMC",2016-01-30,50503
"HMC",2016-01-31,25520
"HMC",2016-02-01,17655
"HMC",2016-02-02,14199
"HMC",2016-02-03,12301
"HMC",2016-02-04,10985
"HMC",2016-02-05,10106
"HMC",2016-02-06,9232
"HMC",2016-02-07,8540
"HMC",2016-02-08,8095
"HMC",2016-02-09,7751
"HMC",2016-02-10,7425
"HMC",2016-02-11,7316
"HMC",2016-02-12,7157
"HMC",2016-02-13,6954
"HMC",2016-02-14,6758
"HMC",2016-02-15,6644
"HMC",2016-02-16,6702
"HMC",2016-02-17,6693
"HMC",2016-02-18,7682
"HMC",2016-02-19,9468
"HMC",2016-02-20,9179
"HMC",2016-02-21,8397
"HMC",2016-02-22,7713
"HMC",2016-02-23,7284
"HMC",2016-02-24,6803
"HMC",2016-02-25,6557
"HMC",2016-02-26,6473
"HMC",2016-02-27,6527
"HMC",2016-02-28,6533
"HMC",2016-02-29,6420
"HMC",2016-03-01,6283
"HMC",2016-03-02,6130
"HMC",2016-03-03,6110
"HMC",2016-03-04,6402
"HMC",2016-03-05,7247
"HMC",2016-03-06,37814
"HMC",2016-03-07,39703
"HMC",2016-03-08,28611
"HMC",2016-03-09,17233
"HMC",2016-03-10,21466
"HMC",2016-03-11,49104
"HMC",2016-03-12,57103
"HMC",2016-03-13,69668
"HMC",2016-03-14,58222
"HMC",2016-03-15,38719
"HMC",2016-03-16,26668
"HMC",2016-03-17,21436
"HMC",2016-03-18,19994
"HMC",2016-03-19,30171
"HMC",2016-03-20,30105
"HMC",2016-03-21,34557
"HMC",2016-03-22,40022
"HMC",2016-03-23,33688
"HMC",2016-03-24,28336
"HMC",2016-03-25,24536
"HMC",2016-03-26,21679
"HMC",2016-03-27,18045
"HMC",2016-03-28,15228
"HMC",2016-03-29,12182
"HMC",2016-03-30,11355
"HMC",2016-03-31,10892
"HMC",2016-04-01,10570
"HMC",2016-04-02,10336
"HMC",2016-04-03,10050
"HMC",2016-04-04,9808
"HMC",2016-04-05,9364
"HMC",2016-04-06,9045
"HMC",2016-04-07,8836
"HMC",2016-04-08,8699
"HMC",2016-04-09,8791
"HMC",2016-04-10,8940
"HMC",2016-04-11,8963
"HMC",2016-04-12,8687
"HMC",2016-04-13,8647
"HMC",2016-04-14,8531
"HMC",2016-04-15,8220
"HMC",2016-04-16,7854
"HMC",2016-04-17,7530
"HMC",2016-04-18,7268
"HMC",2016-04-19,6666
"HMC",2016-04-20,6388
"HMC",2016-04-21,6207
"HMC",2016-04-22,6096
"HMC",2016-04-23,7132
"HMC",2016-04-24,6457
"HMC",2016-04-25,6007
"HMC",2016-04-26,5770
"HMC",2016-04-27,5255
"HMC",2016-04-28,4916
"HMC",2016-04-29,5085
"HMC",2016-04-30,4724
"HMC",2016-05-01,4529
"HMC",2016-05-02,4545
"HMC",2016-05-03,4234
"HMC",2016-05-04,4300
"HMC",2016-05-05,4618
"HMC",2016-05-06,4835
"HMC",2016-05-07,5145
"HMC",2016-05-08,5796
"HMC",2016-05-09,6100
"HMC",2016-05-10,6228
"HMC",2016-05-11,6237
"HMC",2016-05-12,5980
"HMC",2016-05-13,5552
"HMC",2016-05-14,5352
"HMC",2016-05-15,5194
"HMC",2016-05-16,5136
"HMC",2016-05-17,5006
"HMC",2016-05-18,4947
"HMC",2016-05-19,4873
"HMC",2016-05-20,4735
"HMC",2016-05-21,4927
"HMC",2016-05-22,5221
"HMC",2016-05-23,5539
"HMC",2016-05-24,5423
"HMC",2016-05-25,5323
"HMC",2016-05-26,5359
"HMC",2016-05-27,5344
"HMC",2016-05-28,4977
"HMC",2016-05-29,4848
"HMC",2016-05-30,4871
"HMC",2016-05-31,4648
"HMC",2016-06-01,4511
"HMC",2016-06-02,5106
"HMC",2016-06-03,5636
"HMC",2016-06-04,5692
"HMC",2016-06-05,5670
"HMC",2016-06-06,5751
"HMC",2016-06-07,5792
"HMC",2016-06-08,5716
"HMC",2016-06-09,5801
"HMC",2016-06-10,5716
"HMC",2016-06-11,5658
"HMC",2016-06-12,5618
"HMC",2016-06-13,5394
"HMC",2016-06-14,5222
"HMC",2016-06-15,5133
"HMC",2016-06-16,5141
"HMC",2016-06-17,5296
"HMC",2016-06-18,5882
"HMC",2016-06-19,6881
"HMC",2016-06-20,7012
"HMC",2016-06-21,6935
"HMC",2016-06-22,6725
"HMC",2016-06-23,6550
"HMC",2016-06-24,6556
"HMC",2016-06-25,6497
"HMC",2016-06-26,6098
"HMC",2016-06-27,6035
"HMC",2016-06-28,5763
"HMC",2016-06-29,5682
"HMC",2016-06-30,5533
"HMC",2016-07-01,5505
"HMC",2016-07-02,6019
"HMC",2016-07-03,6144
"HMC",2016-07-04,6166
"HMC",2016-07-05,6147
"HMC",2016-07-06,6101
"HMC",2016-07-07,6104
"HMC",2016-07-08,6187
"HMC",2016-07-09,6737
"HMC",2016-07-10,6989
"HMC",2016-07-11,6924
"HMC",2016-07-12,6783
"HMC",2016-07-13,6545
"HMC",2016-07-14,6429
"HMC",2016-07-15,6422
"HMC",2016-07-16,6493
"HMC",2016-07-17,6534
"HMC",2016-07-18,6538
"HMC",2016-07-19,6557
"HMC",2016-07-20,6618
"HMC",2016-07-21,6626
"HMC",2016-07-22,6607
"HMC",2016-07-23,6510
"HMC",2016-07-24,6502
"HMC",2016-07-25,6567
"HMC",2016-07-26,6743
"HMC",2016-07-27,6639
"HMC",2016-07-28,6825
"HMC",2016-07-29,6908
"HMC",2016-07-30,7156
"HMC",2016-07-31,7208
"HMC",2016-08-01,7224
"HMC",2016-08-02,7195
"HMC",2016-08-03,7177
"HMC",2016-08-04,7099
"HMC",2016-08-05,7096
"HMC",2016-08-06,7178
"HMC",2016-08-07,7341
"HMC",2016-08-08,7381
"HMC",2016-08-09,7243
"HMC",2016-08-10,7287
"HMC",2016-08-11,7535
"HMC",2016-08-12,7510
"HMC",2016-08-13,7576
"HMC",2016-08-14,7619
"HMC",2016-08-15,7565
"HMC",2016-08-16,7521
"HMC",2016-08-17,7427
"HMC",2016-08-18,7448
"HMC",2016-08-19,7518
"HMC",2016-08-20,7605
"HMC",2016-08-21,7634
"HMC",2016-08-22,7710
"HMC",2016-08-23,7905
"HMC",2016-08-24,8068
"HMC",2016-08-25,8310
"HMC",2016-08-26,8469
"HMC",2016-08-27,8619
"HMC",2016-08-28,8671
"HMC",2016-08-29,8809
"HMC",2016-08-30,8958
"HMC",2016-08-31,8910
"HMC",2016-09-01,8907
"HMC",2016-09-02,8563
"HMC",2016-09-03,8625
"HMC",2016-09-04,8646
"HMC",2016-09-05,8791
"HMC",2016-09-06,8874
"HMC",2016-09-07,8446
"HMC",2016-09-08,8343
"HMC",2016-09-09,8500
"HMC",2016-09-10,7951
"HMC",2016-09-11,7888
"HMC",2016-09-12,7951
"HMC",2016-09-13,8007
"HMC",2016-09-14,8001
"HMC",2016-09-15,8007
"HMC",2016-09-16,8071
"HMC",2016-09-17,8083
"HMC",2016-09-18,8111
"HMC",2016-09-19,8105
"HMC",2016-09-20,8163
"HMC",2016-09-21,7785
"HMC",2016-09-22,7722
"HMC",2016-09-23,7353
"HMC",2016-09-24,7174
"HMC",2016-09-25,7207
"HMC",2016-09-26,7189
"HMC",2016-09-27,7184
"HMC",2016-09-28,6996
"HMC",2016-09-29,6816
"HMC",2016-09-30,6816
"HMC",2016-10-01,6819
"HMC",2016-10-02,6815
"HMC",2016-10-03,7070
"HMC",2016-10-04,7080
"HMC",2016-10-05,6796
"HMC",2016-10-06,6728
"HMC",2016-10-07,6507
"HMC",2016-10-08,6444
"HMC",2016-10-09,6423
"HMC",2016-10-10,6389
"HMC",2016-10-11,6130
"HMC",2016-10-12,6079
"HMC",2016-10-13,6127
"HMC",2016-10-14,6448
"HMC",2016-10-15,6982
"HMC",2016-10-16,6818
"HMC",2016-10-17,6720
"HMC",2016-10-18,6691
"HMC",2016-10-19,6288
"HMC",2016-10-20,6032
"HMC",2016-10-21,5883
"HMC",2016-10-22,5560
"HMC",2016-10-23,5243
"HMC",2016-10-24,5136
"HMC",2016-10-25,5708
"HMC",2016-10-26,7218
"HMC",2016-10-27,6076
"HMC",2016-10-28,7086
"HMC",2016-10-29,8506
"HMC",2016-10-30,8357
"HMC",2016-10-31,9812
"HMC",2016-11-01,11284
"HMC",2016-11-02,12725
"HMC",2016-11-03,8676
"HMC",2016-11-04,7241
"HMC",2016-11-05,6529
"HMC",2016-11-06,6277
"HMC",2016-11-07,6218
"HMC",2016-11-08,6094
"HMC",2016-11-09,5922
"HMC",2016-11-10,5785
"HMC",2016-11-11,5724
"HMC",2016-11-12,5664
"HMC",2016-11-13,5631
"HMC",2016-11-14,5621
"HMC",2016-11-15,5606
"HMC",2016-11-16,5590
"HMC",2016-11-17,5623
"HMC",2016-11-18,5608
"HMC",2016-11-19,6023
"HMC",2016-11-20,12161
"HMC",2016-11-21,18826
"HMC",2016-11-22,10869
"HMC",2016-11-23,9150
"HMC",2016-11-24,10307
"HMC",2016-11-25,8199
"HMC",2016-11-26,7971
"HMC",2016-11-27,13509
"HMC",2016-11-28,12077
"HMC",2016-11-29,10090
"HMC",2016-11-30,8565
"HMC",2016-12-01,7841
"HMC",2016-12-02,7362
"HMC",2016-12-03,6932
"HMC",2016-12-04,6716
"HMC",2016-12-05,6572
"HMC",2016-12-06,6472
"HMC",2016-12-07,6370
"HMC",2016-12-08,6618
"HMC",2016-12-09,10768
"HMC",2016-12-10,25617
"HMC",2016-12-11,42297
"HMC",2016-12-12,18077
"HMC",2016-12-13,12921
"HMC",2016-12-14,16961
"HMC",2016-12-15,39966
"HMC",2016-12-16,91535
"HMC",2016-12-17,42189
"HMC",2016-12-18,21327
"HMC",2016-12-19,16381
"HMC",2016-12-20,13949
"HMC",2016-12-21,12824
"HMC",2016-12-22,15970
"HMC",2016-12-23,16760
"HMC",2016-12-24,27856
"HMC",2016-12-25,19619
"HMC",2016-12-26,16898
"HMC",2016-12-27,15766
"HMC",2016-12-28,15191
"HMC",2016-12-29,14719
"HMC",2016-12-30,14331
"HMC",2016-12-31,12775
"HMC",2017-01-01,11338
"HMC",2017-01-02,10181
"HMC",2017-01-03,9934
"HMC",2017-01-04,28030
"HMC",2017-01-05,22165
"HMC",2017-01-06,14053
"HMC",2017-01-07,15284
"HMC",2017-01-08,52472
"HMC",2017-01-09,109577
"HMC",2017-01-10,70003
"HMC",2017-01-11,89139
"HMC",2017-01-12,73029
"HMC",2017-01-13,66736
"HMC",2017-01-14,57952
"HMC",2017-01-15,53315
"HMC",2017-01-16,50302
"HMC",2017-01-17,48200
"HMC",2017-01-18,48579
"HMC",2017-01-19,82178
"HMC",2017-01-20,81426
"HMC",2017-01-21,86222
"HMC",2017-01-22,85257
"HMC",2017-01-23,83453
"HMC",2017-01-24,58182
"HMC",2017-01-25,50342
"HMC",2017-01-26,45843
"HMC",2017-01-27,44061
"HMC",2017-01-28,41386
"HMC",2017-01-29,36590
"HMC",2017-01-30,35358
"HMC",2017-01-31,34763
"HMC",2017-02-01,34299
"HMC",2017-02-02,34297
"HMC",2017-02-03,NA
"HMC",2017-02-04,50363
"HMC",2017-02-05,47408
"HMC",2017-02-06,47729
"HMC",2017-02-07,85052
"HMC",2017-02-08,112432
"HMC",2017-02-09,89127
"HMC",2017-02-10,104941
"HMC",2017-02-11,105426
"HMC",2017-02-12,96471
"HMC",2017-02-13,94896
"HMC",2017-02-14,97418
"HMC",2017-02-15,101583
"HMC",2017-02-16,96216
"HMC",2017-02-17,85367
"HMC",2017-02-18,121712
"HMC",2017-02-19,123314
"HMC",2017-02-20,93272
"HMC",2017-02-21,87501
"HMC",2017-02-22,85958
"HMC",2017-02-23,95912
"HMC",2017-02-24,100965
"HMC",2017-02-25,98460
"HMC",2017-02-26,97531
"HMC",2017-02-27,95754
"HMC",2017-02-28,93909
"HMC",2017-03-01,92560
"HMC",2017-03-02,89667
"HMC",2017-03-03,79345
"HMC",2017-03-04,68376
"HMC",2017-03-05,62577
"HMC",2017-03-06,53449
"HMC",2017-03-07,46564
"HMC",2017-03-08,41043
"HMC",2017-03-09,36104
"HMC",2017-03-10,32724
"HMC",2017-03-11,29883
"HMC",2017-03-12,27298
"HMC",2017-03-13,24858
"HMC",2017-03-14,23222
"HMC",2017-03-15,22536
"HMC",2017-03-16,21221
"HMC",2017-03-17,21065
"HMC",2017-03-18,20852
"HMC",2017-03-19,21015
"HMC",2017-03-20,20868
"HMC",2017-03-21,21724
"HMC",2017-03-22,25921
"HMC",2017-03-23,28650
"HMC",2017-03-24,26373
"HMC",2017-03-25,41331
"HMC",2017-03-26,31680
"HMC",2017-03-27,29961
"HMC",2017-03-28,27994
"HMC",2017-03-29,25264
"HMC",2017-03-30,24189
"HMC",2017-03-31,24191
"HMC",2017-04-01,22855
"HMC",2017-04-02,22113
"HMC",2017-04-03,21590
"HMC",2017-04-04,21199
"HMC",2017-04-05,20976
"HMC",2017-04-06,20930
"HMC",2017-04-07,36214
"HMC",2017-04-08,36379
"HMC",2017-04-09,28845
"HMC",2017-04-10,25177
"HMC",2017-04-11,23782
"HMC",2017-04-12,23976
"HMC",2017-04-13,30463
"HMC",2017-04-14,40560
"HMC",2017-04-15,39713
"HMC",2017-04-16,38862
"HMC",2017-04-17,39228
"HMC",2017-04-18,39659
"HMC",2017-04-19,42859
"HMC",2017-04-20,44806
"HMC",2017-04-21,46293
"HMC",2017-04-22,44771
"HMC",2017-04-23,43617
"HMC",2017-04-24,43124
"HMC",2017-04-25,43279
"HMC",2017-04-26,36817
"HMC",2017-04-27,32613
"HMC",2017-04-28,28671
"HMC",2017-04-29,25510
"HMC",2017-04-30,22653
"HMC",2017-05-01,20127
"HMC",2017-05-02,18099
"HMC",2017-05-03,16271
"HMC",2017-05-04,14639
"HMC",2017-05-05,13143
"HMC",2017-05-06,11997
"HMC",2017-05-07,11414
"HMC",2017-05-08,17589
"HMC",2017-05-09,17598
"HMC",2017-05-10,17068
"HMC",2017-05-11,16922
"HMC",2017-05-12,16848
"HMC",2017-05-13,16718
"HMC",2017-05-14,16426
"HMC",2017-05-15,16107
"HMC",2017-05-16,15798
"HMC",2017-05-17,15644
"HMC",2017-05-18,15576
"HMC",2017-05-19,15299
"HMC",2017-05-20,15294
"HMC",2017-05-21,15406
"HMC",2017-05-22,15637
"HMC",2017-05-23,15807
"HMC",2017-05-24,15786
"HMC",2017-05-25,15079
"HMC",2017-05-26,14335
"HMC",2017-05-27,14091
"HMC",2017-05-28,13777
"HMC",2017-05-29,13757
"HMC",2017-05-30,14041
"HMC",2017-05-31,14187
"HMC",2017-06-01,14136
"HMC",2017-06-02,13783
"HMC",2017-06-03,13750
"HMC",2017-06-04,13645
"HMC",2017-06-05,13679
"HMC",2017-06-06,13560
"HMC",2017-06-07,12167
"HMC",2017-06-08,11084
"HMC",2017-06-09,10479
"HMC",2017-06-10,10512
"HMC",2017-06-11,10418
"HMC",2017-06-12,10313
"HMC",2017-06-13,10308
"HMC",2017-06-14,9770
"HMC",2017-06-15,9215
"HMC",2017-06-16,8966
"HMC",2017-06-17,8794
"HMC",2017-06-18,8704
"HMC",2017-06-19,8837
"HMC",2017-06-20,9075
"HMC",2017-06-21,9043
"HMC",2017-06-22,8820
"HMC",2017-06-23,8395
"HMC",2017-06-24,8215
"HMC",2017-06-25,8135
"HMC",2017-06-26,8232
"HMC",2017-06-27,8006
"HMC",2017-06-28,7815
"HMC",2017-06-29,7807
"HMC",2017-06-30,7768
"HMC",2017-07-01,7761
"HMC",2017-07-02,7799
"HMC",2017-07-03,7902
"HMC",2017-07-04,7920
"HMC",2017-07-05,7806
"HMC",2017-07-06,7608
"HMC",2017-07-07,7584
"HMC",2017-07-08,7552
"HMC",2017-07-09,7546
"HMC",2017-07-10,7636
"HMC",2017-07-11,7800
"HMC",2017-07-12,7633
"HMC",2017-07-13,7462
"HMC",2017-07-14,7616
"HMC",2017-07-15,7624
"HMC",2017-07-16,7627
"HMC",2017-07-17,7563
"HMC",2017-07-18,7393
"HMC",2017-07-19,7429
"HMC",2017-07-20,7459
"HMC",2017-07-21,7393
"HMC",2017-07-22,7386
"HMC",2017-07-23,7086
"HMC",2017-07-24,7348
"HMC",2017-07-25,7379
"HMC",2017-07-26,7518
"HMC",2017-07-27,7496
"HMC",2017-07-28,7538
"HMC",2017-07-29,7506
"HMC",2017-07-30,7402
"HMC",2017-07-31,7535
"HMC",2017-08-01,7532
"HMC",2017-08-02,7582
"HMC",2017-08-03,7309
"HMC",2017-08-04,7376
"HMC",2017-08-05,7304
"HMC",2017-08-06,7123
"HMC",2017-08-07,7282
"HMC",2017-08-08,7382
"HMC",2017-08-09,7444
"HMC",2017-08-10,7303
"HMC",2017-08-11,7554
"HMC",2017-08-12,7731
"HMC",2017-08-13,7874
"HMC",2017-08-14,7786
"HMC",2017-08-15,7984
"HMC",2017-08-16,8018
"HMC",2017-08-17,8034
"HMC",2017-08-18,8008
"HMC",2017-08-19,7928
"HMC",2017-08-20,7919
"HMC",2017-08-21,7797
"HMC",2017-08-22,7688
"HMC",2017-08-23,7880
"HMC",2017-08-24,8204
"HMC",2017-08-25,8322
"HMC",2017-08-26,8397
"HMC",2017-08-27,8486
"HMC",2017-08-28,8464
"HMC",2017-08-29,8369
"HMC",2017-08-30,7298
"HMC",2017-08-31,7044
"HMC",2017-09-01,7031
"HMC",2017-09-02,7177
"HMC",2017-09-03,7288
"HMC",2017-09-04,7396
"HMC",2017-09-05,7565
"HMC",2017-09-06,7609
"HMC",2017-09-07,7747
"HMC",2017-09-08,8215
"HMC",2017-09-09,8155
"HMC",2017-09-10,7975
"HMC",2017-09-11,7959
"HMC",2017-09-12,7975
"HMC",2017-09-13,7968
"HMC",2017-09-14,7890
"HMC",2017-09-15,7908
"HMC",2017-09-16,7997
"HMC",2017-09-17,8021
